Provence,number,year,GDP
广西,first_num,2011,2047.22998
广西,second_num,2011,5675.319824
广西,third_num,2011,3998.330078
广西,tGDP,2011,11720.87012
湖南,first_num,2011,2768.030029
湖南,second_num,2011,9361.990234
湖南,third_num,2011,7539.540039
湖南,tGDP,2011,19669.56055
陕西,first_num,2011,1220.900024
陕西,second_num,2011,6935.589844
陕西,third_num,2011,4355.810059
陕西,tGDP,2011,12512.2998
广东,first_num,2011,2665.199951
广东,second_num,2011,26447.38086
广东,third_num,2011,24097.69922
广东,tGDP,2011,53210.28125
吉林,first_num,2011,1277.439941
吉林,second_num,2011,5611.47998
吉林,third_num,2011,3679.909912
吉林,tGDP,2011,10568.83008
河北,first_num,2011,2905.72998
河北,second_num,2011,13126.86035
河北,third_num,2011,8483.169922
河北,tGDP,2011,24515.75977
湖北,first_num,2011,2569.300049
湖北,second_num,2011,9815.94043
湖北,third_num,2011,7247.02002
湖北,tGDP,2011,19632.25977
贵州,first_num,2011,726.2199707
贵州,second_num,2011,2194.330078
贵州,third_num,2011,2781.290039
贵州,tGDP,2011,5701.839844
山东,first_num,2011,3973.850098
山东,second_num,2011,24017.10938
山东,third_num,2011,17370.89063
山东,tGDP,2011,45361.85156
江西,first_num,2011,1391.069946
江西,second_num,2011,6390.549805
江西,third_num,2011,3921.199951
江西,tGDP,2011,11702.82031
河南,first_num,2011,3512.23999
河南,second_num,2011,15427.08008
河南,third_num,2011,7991.720215
河南,tGDP,2011,26931.0293
辽宁,first_num,2011,1915.569946
辽宁,second_num,2011,12152.15039
辽宁,third_num,2011,8158.97998
辽宁,tGDP,2011,22226.69922
山西,first_num,2011,641.4199829
山西,second_num,2011,6635.259766
山西,third_num,2011,3960.870117
山西,tGDP,2011,11237.5498
安徽,first_num,2011,2015.310059
安徽,second_num,2011,8309.379883
安徽,third_num,2011,4975.950195
安徽,tGDP,2011,15300.65039
福建,first_num,2011,1612.23999
福建,second_num,2011,9069.200195
福建,third_num,2011,6878.740234
福建,tGDP,2011,17560.17969
浙江,first_num,2011,1583.040039
浙江,second_num,2011,16555.58008
浙江,third_num,2011,14180.23047
浙江,tGDP,2011,32318.84961
江苏,first_num,2011,3064.77002
江苏,second_num,2011,25203.2793
江苏,third_num,2011,20842.21094
江苏,tGDP,2011,49110.26953
重庆,first_num,2011,844.5200195
重庆,second_num,2011,5543.040039
重庆,third_num,2011,3623.810059
重庆,tGDP,2011,10011.37012
宁夏,first_num,2011,184.1399994
宁夏,second_num,2011,1056.150024
宁夏,third_num,2011,861.9199829
宁夏,tGDP,2011,2102.209961
海南,first_num,2011,659.2299805
海南,second_num,2011,714.5
海南,third_num,2011,1148.930054
海南,tGDP,2011,2522.659912
台湾,first_num,2011,0
台湾,second_num,2011,0
台湾,third_num,2011,0
台湾,tGDP,2011,0
北京,first_num,2011,136.2700043
北京,second_num,2011,3752.47998
北京,third_num,2011,12363.17969
北京,tGDP,2011,16251.92969
天津,first_num,2011,159.7200012
天津,second_num,2011,5928.319824
天津,third_num,2011,5219.240234
天津,tGDP,2011,11307.28027
上海,first_num,2011,124.9400024
上海,second_num,2011,7927.890137
上海,third_num,2011,11142.86035
上海,tGDP,2011,19195.68945
香港,first_num,2011,0
香港,second_num,2011,0
香港,third_num,2011,0
香港,tGDP,2011,0
澳门,first_num,2011,0
澳门,second_num,2011,0
澳门,third_num,2011,0
澳门,tGDP,2011,0
中国,first_num,2011,44781.39844
中国,second_num,2011,227038.7969
中国,third_num,2011,216120
中国,tGDP,2011,487940.1875
新疆,first_num,2012,1320.569946
新疆,second_num,2012,3481.560059
新疆,third_num,2012,2703.179932
新疆,tGDP,2012,7505.310059
西藏,first_num,2012,80.37999725
西藏,second_num,2012,242.8500061
西藏,third_num,2012,377.7999878
西藏,tGDP,2012,701.0300293
内蒙古,first_num,2012,1448.579956
内蒙古,second_num,2012,8801.5
内蒙古,third_num,2012,5630.5
内蒙古,tGDP,2012,15880.5791
青海,first_num,2012,176.9100037
青海,second_num,2012,1092.339966
青海,third_num,2012,624.289978
青海,tGDP,2012,1893.540039
四川,first_num,2012,3297.209961
四川,second_num,2012,12333.28027
四川,third_num,2012,8242.30957
四川,tGDP,2012,23872.80078
黑龙江,first_num,2012,2113.659912
黑龙江,second_num,2012,6037.609863
黑龙江,third_num,2012,5540.310059
黑龙江,tGDP,2012,13691.58008
甘肃,first_num,2012,780.5
甘肃,second_num,2012,2600.090088
甘肃,third_num,2012,2269.610107
甘肃,tGDP,2012,5650.204102
云南,first_num,2012,1654.550049
云南,second_num,2012,4419.200195
云南,third_num,2012,4235.720215
云南,tGDP,2012,10309.46973
广西,first_num,2012,2172.370117
广西,second_num,2012,6247.430176
广西,third_num,2012,4615.299805
广西,tGDP,2012,13035.10156
湖南,first_num,2012,3004.209961
湖南,second_num,2012,10506.41992
湖南,third_num,2012,8643.599609
湖南,tGDP,2012,22154.22656
陕西,first_num,2012,1370.160034
陕西,second_num,2012,8073.870117
陕西,third_num,2012,5009.649902
陕西,tGDP,2012,14453.67969
广东,first_num,2012,2847.26001
广东,second_num,2012,27700.9707
广东,third_num,2012,26519.68945
广东,tGDP,2012,57067.91797
吉林,first_num,2012,1412.109985
吉林,second_num,2012,6376.77002
吉林,third_num,2012,4150.359863
吉林,tGDP,2012,11939.24023
河北,first_num,2012,3186.659912
河北,second_num,2012,14003.57031
河北,third_num,2012,9384.780273
河北,tGDP,2012,26575.00977
湖北,first_num,2012,2848.77002
湖北,second_num,2012,11193.09961
湖北,third_num,2012,8208.580078
湖北,tGDP,2012,22250.44922
贵州,first_num,2012,891.9099731
贵州,second_num,2012,2677.540039
贵州,third_num,2012,3282.75
贵州,tGDP,2012,6852.200195
山东,first_num,2012,4281.700195
山东,second_num,2012,25735.73047
山东,third_num,2012,19995.81055
山东,tGDP,2012,50013.24609
江西,first_num,2012,1520.22998
江西,second_num,2012,6942.589844
江西,third_num,2012,4486.060059
江西,tGDP,2012,12948.87988
河南,first_num,2012,3769.540039
河南,second_num,2012,16672.19922
河南,third_num,2012,9157.570313
河南,tGDP,2012,29599.31055
辽宁,first_num,2012,2155.820068
辽宁,second_num,2012,13230.49023
辽宁,third_num,2012,9460.120117
辽宁,tGDP,2012,24846.42969
山西,first_num,2012,698.3200073
山西,second_num,2012,6731.560059
山西,third_num,2012,4682.950195
山西,tGDP,2012,12112.83008
安徽,first_num,2012,2178.72998
安徽,second_num,2012,9404.839844
安徽,third_num,2012,5628.47998
安徽,tGDP,2012,17212.05078
福建,first_num,2012,1776.709961
福建,second_num,2012,10187.94043
福建,third_num,2012,7737.129883
福建,tGDP,2012,19701.7793
浙江,first_num,2012,1667.880005
浙江,second_num,2012,17316.32031
浙江,third_num,2012,15681.12988
浙江,tGDP,2012,34665.32813
江苏,first_num,2012,3418.290039
江苏,second_num,2012,27121.94922
江苏,third_num,2012,23517.98047
江苏,tGDP,2012,54058.21875
重庆,first_num,2012,940.0100098
重庆,second_num,2012,5975.180176
重庆,third_num,2012,4494.410156
重庆,tGDP,2012,11409.59961
宁夏,first_num,2012,199.3999939
宁夏,second_num,2012,1159.369995
宁夏,third_num,2012,982.5200195
宁夏,tGDP,2012,2341.290039
海南,first_num,2012,711.539978
海南,second_num,2012,804.4699707
海南,third_num,2012,1339.530029
海南,tGDP,2012,2855.540039
台湾,first_num,2012,0
台湾,second_num,2012,0
台湾,third_num,2012,0
台湾,tGDP,2012,0
北京,first_num,2012,150.1999969
北京,second_num,2012,4059.27002
北京,third_num,2012,13669.92969
北京,tGDP,2012,17879.40039
天津,first_num,2012,171.6000061
天津,second_num,2012,6663.819824
天津,third_num,2012,6058.459961
天津,tGDP,2012,12893.87988
上海,first_num,2012,127.8000031
上海,second_num,2012,7854.77002
上海,third_num,2012,12199.15039
上海,tGDP,2012,20181.7207
香港,first_num,2012,0
香港,second_num,2012,0
香港,third_num,2012,0
香港,tGDP,2012,0
澳门,first_num,2012,0
澳门,second_num,2012,0
澳门,third_num,2012,0
澳门,tGDP,2012,0
中国,first_num,2012,49084.5
中国,second_num,2012,244643.2969
中国,third_num,2012,244852.2031
中国,tGDP,2012,538580
新疆,first_num,2013,1468.290039
新疆,second_num,2013,3765.969971
新疆,third_num,2013,3125.97998
新疆,tGDP,2013,8443.839844
西藏,first_num,2013,86.81999969
西藏,second_num,2013,292.9200134
西藏,third_num,2013,427.9299927
西藏,tGDP,2013,815.6699829
内蒙古,first_num,2013,1599.410034
内蒙古,second_num,2013,9084.19043
内蒙古,third_num,2013,6148.779785
内蒙古,tGDP,2013,16916.50195
青海,first_num,2013,207.5899963
青海,second_num,2013,1204.310059
青海,third_num,2013,689.1500244
青海,tGDP,2013,2122.060059
四川,first_num,2013,3425.610107
四川,second_num,2013,13579.03027
四川,third_num,2013,9256.129883
四川,tGDP,2013,26392.07031
黑龙江,first_num,2013,2516.790039
黑龙江,second_num,2013,5918.220215
黑龙江,third_num,2013,5947.919922
黑龙江,tGDP,2013,14454.90527
甘肃,first_num,2013,879.3699951
甘肃,second_num,2013,2821.040039
甘肃,third_num,2013,2567.600098
甘肃,tGDP,2013,6330.692383
云南,first_num,2013,1895.339966
云南,second_num,2013,4927.819824
云南,third_num,2013,4897.75
云南,tGDP,2013,11832.30957
广西,first_num,2013,2343.570068
广西,second_num,2013,6863.040039
广西,third_num,2013,5171.390137
广西,tGDP,2013,14449.9043
湖南,first_num,2013,3099.22998
湖南,second_num,2013,11517.34961
湖南,third_num,2013,9885.089844
湖南,tGDP,2013,24621.66992
陕西,first_num,2013,1526.050049
陕西,second_num,2013,8911.639648
陕西,third_num,2013,5607.52002
陕西,tGDP,2013,16205.4502
广东,first_num,2013,3047.51001
广东,second_num,2013,29427.49023
广东,third_num,2013,29688.9707
广东,tGDP,2013,62474.78906
吉林,first_num,2013,1509.339966
吉林,second_num,2013,6858.22998
吉林,third_num,2013,4613.890137
吉林,tGDP,2013,13046.40039
河北,first_num,2013,3500.419922
河北,second_num,2013,14762.09961
河北,third_num,2013,10038.88965
河北,tGDP,2013,28442.94922
湖北,first_num,2013,3098.159912
湖北,second_num,2013,12171.55957
湖北,third_num,2013,9398.769531
湖北,tGDP,2013,24791.83008
贵州,first_num,2013,1029.050049
贵州,second_num,2013,3243.699951
贵州,third_num,2013,3734.040039
贵州,tGDP,2013,8086.859863
山东,first_num,2013,4742.629883
山东,second_num,2013,27422.4707
山东,third_num,2013,22519.23047
山东,tGDP,2013,55230.32422
江西,first_num,2013,1636.48999
江西,second_num,2013,7671.379883
江西,third_num,2013,5030.629883
江西,tGDP,2013,14410.19043
河南,first_num,2013,4058.97998
河南,second_num,2013,17806.39063
河南,third_num,2013,10290.49023
河南,tGDP,2013,32191.30078
辽宁,first_num,2013,2321.629883
辽宁,second_num,2013,14269.45996
辽宁,third_num,2013,10486.55957
辽宁,tGDP,2013,27213.2207
山西,first_num,2013,773.8099976
山西,second_num,2013,6792.680176
山西,third_num,2013,5035.75
山西,tGDP,2013,12665.25
安徽,first_num,2013,2348.090088
安徽,second_num,2013,10403.95996
安徽,third_num,2013,6286.819824
安徽,tGDP,2013,19229.33789
福建,first_num,2013,1936.310059
福建,second_num,2013,11315.2998
福建,third_num,2013,8508.030273
福建,tGDP,2013,21868.49023
浙江,first_num,2013,1784.619995
浙江,second_num,2013,18446.65039
浙江,third_num,2013,17337.2207
浙江,tGDP,2013,37756.57813
江苏,first_num,2013,3646.080078
江苏,second_num,2013,29094.0293
江苏,third_num,2013,26421.64063
江苏,tGDP,2013,59753.37109
重庆,first_num,2013,1016.73999
重庆,second_num,2013,6397.919922
重庆,third_num,2013,5242.029785
重庆,tGDP,2013,12783.25977
宁夏,first_num,2013,222.9799957
宁夏,second_num,2013,1264.959961
宁夏,third_num,2013,1077.119995
宁夏,tGDP,2013,2577.570068
海南,first_num,2013,756.4699707
海南,second_num,2013,871.289978
海南,third_num,2013,1518.699951
海南,tGDP,2013,3177.560059
台湾,first_num,2013,0
台湾,second_num,2013,0
台湾,third_num,2013,0
台湾,tGDP,2013,0
北京,first_num,2013,161.8300018
北京,second_num,2013,4352.299805
北京,third_num,2013,14986.42969
北京,tGDP,2013,19800.81055
天津,first_num,2013,188.4499969
天津,second_num,2013,7276.680176
天津,third_num,2013,6905.029785
天津,tGDP,2013,14442.00977
上海,first_num,2013,129.2799988
上海,second_num,2013,8027.77002
上海,third_num,2013,13445.07031
上海,tGDP,2013,21818.15039
香港,first_num,2013,0
香港,second_num,2013,0
香港,third_num,2013,0
香港,tGDP,2013,0
澳门,first_num,2013,0
澳门,second_num,2013,0
澳门,third_num,2013,0
澳门,tGDP,2013,0
中国,first_num,2013,53028.10156
中国,second_num,2013,261956.0938
中国,third_num,2013,277979.0938
中国,tGDP,2013,592963.1875
新疆,first_num,2014,1538.599976
新疆,second_num,2014,3948.959961
新疆,third_num,2014,3785.899902
新疆,tGDP,2014,9273.459961
西藏,first_num,2014,91.64129639
西藏,second_num,2014,336.8418884
西藏,third_num,2014,492.3450928
西藏,tGDP,2014,920.8325806
内蒙古,first_num,2014,1627.852051
内蒙古,second_num,2014,9119.790039
内蒙古,third_num,2014,7022.546875
内蒙古,tGDP,2014,17770.18945
青海,first_num,2014,215.9299927
青海,second_num,2014,1234.310059
青海,third_num,2014,853.0800171
青海,tGDP,2014,2303.320068
四川,first_num,2014,3531.050049
四川,second_num,2014,13962.41016
四川,third_num,2014,11043.2002
四川,tGDP,2014,28536.66016
黑龙江,first_num,2014,2611.360107
黑龙江,second_num,2014,5544.40625
黑龙江,third_num,2014,6883.609863
黑龙江,tGDP,2014,15039.37598
甘肃,first_num,2014,900.7600098
甘肃,second_num,2014,2926.450684
甘肃,third_num,2014,3009.613037
甘肃,tGDP,2014,6836.820801
云南,first_num,2014,1990.069946
云南,second_num,2014,5281.819824
云南,third_num,2014,5542.700195
云南,tGDP,2014,12814.58984
广西,first_num,2014,2413.437988
广西,second_num,2014,7324.963867
广西,third_num,2014,5934.491211
广西,tGDP,2014,15672.89355
湖南,first_num,2014,3148.745361
湖南,second_num,2014,12482.06445
湖南,third_num,2014,11406.51172
湖南,tGDP,2014,27037.32031
陕西,first_num,2014,1564.939941
陕西,second_num,2014,9577.240234
陕西,third_num,2014,6547.759766
陕西,tGDP,2014,17689.93945
广东,first_num,2014,3166.820068
广东,second_num,2014,31419.75
广东,third_num,2014,33223.28125
广东,tGDP,2014,67809.85156
吉林,first_num,2014,1524.01001
吉林,second_num,2014,7286.589844
吉林,third_num,2014,4992.540039
吉林,tGDP,2014,13803.13965
河北,first_num,2014,3447.459961
河北,second_num,2014,15012.84961
河北,third_num,2014,10960.83984
河北,tGDP,2014,29421.15039
湖北,first_num,2014,3176.889893
湖北,second_num,2014,12852.40039
湖北,third_num,2014,11349.92773
湖北,tGDP,2014,27379.2168
贵州,first_num,2014,1280.449951
贵州,second_num,2014,3857.439941
贵州,third_num,2014,4128.5
贵州,tGDP,2014,9266.389648
山东,first_num,2014,4798.359863
山东,second_num,2014,28788.10742
山东,third_num,2014,25840.12305
山东,tGDP,2014,59426.58984
江西,first_num,2014,1683.719971
江西,second_num,2014,8247.929688
江西,third_num,2014,5782.97998
江西,tGDP,2014,15714.62988
河南,first_num,2014,4160.009766
河南,second_num,2014,17816.56055
河南,third_num,2014,12961.66992
河南,tGDP,2014,34938.23828
辽宁,first_num,2014,2285.75
辽宁,second_num,2014,14384.63965
辽宁,third_num,2014,11956.19043
辽宁,tGDP,2014,28626.58008
山西,first_num,2014,788.8900146
山西,second_num,2014,6293.910156
山西,third_num,2014,5678.689941
山西,tGDP,2014,12761.49023
安徽,first_num,2014,2392.390381
安徽,second_num,2014,11077.6748
安徽,third_num,2014,7378.682129
安徽,tGDP,2014,20848.74805
福建,first_num,2014,2014.800049
福建,second_num,2014,12515.36035
福建,third_num,2014,9525.599609
福建,tGDP,2014,24055.75977
浙江,first_num,2014,1777.180054
浙江,second_num,2014,19175.06055
浙江,third_num,2014,19220.78906
浙江,tGDP,2014,40173.03125
江苏,first_num,2014,3634.330078
江苏,second_num,2014,30854.5
江苏,third_num,2014,30599.49023
江苏,tGDP,2014,65088.32031
重庆,first_num,2014,1061.030029
重庆,second_num,2014,6529.060059
重庆,third_num,2014,6672.509766
重庆,tGDP,2014,14262.59961
宁夏,first_num,2014,216.9900055
宁夏,second_num,2014,1341.23999
宁夏,third_num,2014,1193.869995
宁夏,tGDP,2014,2752.100098
海南,first_num,2014,809.5200195
海南,second_num,2014,875.9699707
海南,third_num,2014,1815.22998
海南,tGDP,2014,3500.719971
台湾,first_num,2014,0
台湾,second_num,2014,0
台湾,third_num,2014,0
台湾,tGDP,2014,0
北京,first_num,2014,158.9900055
北京,second_num,2014,4544.799805
北京,third_num,2014,16627.03906
北京,tGDP,2014,21330.83008
天津,first_num,2014,199.8999939
天津,second_num,2014,7731.850098
天津,third_num,2014,7795.180176
天津,tGDP,2014,15726.92969
上海,first_num,2014,124.2600021
上海,second_num,2014,8167.710938
上海,third_num,2014,15275.72461
上海,tGDP,2014,23567.69531
香港,first_num,2014,0
香港,second_num,2014,0
香港,third_num,2014,0
香港,tGDP,2014,0
澳门,first_num,2014,0
澳门,second_num,2014,0
澳门,third_num,2014,0
澳门,tGDP,2014,0
中国,first_num,2014,55626.30078
中国,second_num,2014,277571.8125
中国,third_num,2014,308082.5
中国,tGDP,2014,641280.625
新疆,first_num,2015,1559.079956
新疆,second_num,2015,3596.399902
新疆,third_num,2015,4169.319824
新疆,tGDP,2015,9324.799805
西藏,first_num,2015,98.04000092
西藏,second_num,2015,376.1870117
西藏,third_num,2015,552.1641235
西藏,tGDP,2015,1026.391113
内蒙古,first_num,2015,1617.421875
内蒙古,second_num,2015,9000.577148
内蒙古,third_num,2015,7213.509766
内蒙古,tGDP,2015,17831.50977
青海,first_num,2015,208.9299927
青海,second_num,2015,1207.310059
青海,third_num,2015,1000.809998
青海,tGDP,2015,2417.050049
四川,first_num,2015,3677.300049
四川,second_num,2015,13248.08008
四川,third_num,2015,13127.71973
四川,tGDP,2015,30053.09961
黑龙江,first_num,2015,2633.5
黑龙江,second_num,2015,4798.080078
黑龙江,third_num,2015,7652.089844
黑龙江,tGDP,2015,15083.66992
甘肃,first_num,2015,954.0900269
甘肃,second_num,2015,2494.767578
甘肃,third_num,2015,3341.459473
甘肃,tGDP,2015,6790.316895
云南,first_num,2015,2055.780029
云南,second_num,2015,5416.120117
云南,third_num,2015,6147.27002
云南,tGDP,2015,13619.16992
广西,first_num,2015,2565.449951
广西,second_num,2015,7717.52002
广西,third_num,2015,6520.149902
广西,tGDP,2015,16803.11914
湖南,first_num,2015,3331.621094
湖南,second_num,2015,12810.82129
湖南,third_num,2015,12759.77148
湖南,tGDP,2015,28902.21484
陕西,first_num,2015,1597.630005
陕西,second_num,2015,9082.129883
陕西,third_num,2015,7342.101074
陕西,tGDP,2015,18021.86133
广东,first_num,2015,3345.540039
广东,second_num,2015,32613.53906
广东,third_num,2015,36853.46875
广东,tGDP,2015,72812.54688
吉林,first_num,2015,1596.280029
吉林,second_num,2015,7005.709961
吉林,third_num,2015,5461.140137
吉林,tGDP,2015,14063.12988
河北,first_num,2015,3439.449951
河北,second_num,2015,14386.87012
河北,third_num,2015,11979.79004
河北,tGDP,2015,29806.10938
湖北,first_num,2015,3309.840088
湖北,second_num,2015,13503.55664
湖北,third_num,2015,12736.79102
湖北,tGDP,2015,29550.1875
贵州,first_num,2015,1640.609985
贵州,second_num,2015,4147.830078
贵州,third_num,2015,4714.120117
贵州,tGDP,2015,10502.55957
山东,first_num,2015,4979.07959
山东,second_num,2015,29485.90234
山东,third_num,2015,28537.35156
山东,tGDP,2015,63002.33203
江西,first_num,2015,1772.97998
江西,second_num,2015,8411.570313
江西,third_num,2015,6539.22998
江西,tGDP,2015,16723.7793
河南,first_num,2015,4209.560059
河南,second_num,2015,17917.36914
河南,third_num,2015,14875.23047
河南,tGDP,2015,37002.16016
辽宁,first_num,2015,2384.030029
辽宁,second_num,2015,13041.96973
辽宁,third_num,2015,13243.01563
辽宁,tGDP,2015,28669.01563
山西,first_num,2015,783.1599731
山西,second_num,2015,5194.27002
山西,third_num,2015,6789.060059
山西,tGDP,2015,12766.49023
安徽,first_num,2015,2456.689941
安徽,second_num,2015,10946.82715
安徽,third_num,2015,8602.112305
安徽,tGDP,2015,22005.63086
福建,first_num,2015,2118.100098
福建,second_num,2015,13064.82031
福建,third_num,2015,10796.90039
福建,tGDP,2015,25979.82031
浙江,first_num,2015,1832.910034
浙江,second_num,2015,19711.66992
浙江,third_num,2015,21341.91016
浙江,tGDP,2015,42886.48828
江苏,first_num,2015,3986.050049
江苏,second_num,2015,32044.44922
江苏,third_num,2015,34085.87891
江苏,tGDP,2015,70116.38281
重庆,first_num,2015,1150.150024
重庆,second_num,2015,7069.370117
重庆,third_num,2015,7497.75
重庆,tGDP,2015,15717.26953
宁夏,first_num,2015,237.7599945
宁夏,second_num,2015,1379.599976
宁夏,third_num,2015,1294.410034
宁夏,tGDP,2015,2911.77002
海南,first_num,2015,854.7199707
海南,second_num,2015,875.8200073
海南,third_num,2015,1972.219971
海南,tGDP,2015,3702.76001
台湾,first_num,2015,0
台湾,second_num,2015,0
台湾,third_num,2015,0
台湾,tGDP,2015,0
北京,first_num,2015,140.2100067
北京,second_num,2015,4542.640137
北京,third_num,2015,18331.74023
北京,tGDP,2015,23014.58984
天津,first_num,2015,208.8200073
天津,second_num,2015,7704.220215
天津,third_num,2015,8625.150391
天津,tGDP,2015,16538.18945
上海,first_num,2015,109.8199997
上海,second_num,2015,7991
上海,third_num,2015,17022.63086
上海,tGDP,2015,25123.44922
香港,first_num,2015,0
香港,second_num,2015,0
香港,third_num,2015,0
香港,tGDP,2015,0
澳门,first_num,2015,0
澳门,second_num,2015,0
澳门,third_num,2015,0
澳门,tGDP,2015,0
中国,first_num,2015,57774.60156
中国,second_num,2015,282040.3125
中国,third_num,2015,346178
中国,tGDP,2015,685992.875
新疆,first_num,2016,1648.969971
新疆,second_num,2016,3647.01001
新疆,third_num,2016,4353.720215
新疆,tGDP,2016,9649.700195
西藏,first_num,2016,115.7799988
西藏,second_num,2016,429.1700134
西藏,third_num,2016,606.460022
西藏,tGDP,2016,1151.410034
内蒙古,first_num,2016,1637.390015
内蒙古,second_num,2016,8553.629883
内蒙古,third_num,2016,7937.080078
内蒙古,tGDP,2016,18128.09961
青海,first_num,2016,221.1900024
青海,second_num,2016,1249.97998
青海,third_num,2016,1101.319946
青海,tGDP,2016,2572.48999
四川,first_num,2016,3929.330078
四川,second_num,2016,13448.91992
四川,third_num,2016,15556.29004
四川,tGDP,2016,32934.53906
黑龙江,first_num,2016,2670.459961
黑龙江,second_num,2016,4400.689941
黑龙江,third_num,2016,8314.94043
黑龙江,tGDP,2016,15386.08984
甘肃,first_num,2016,983.3900146
甘肃,second_num,2016,2515.560059
甘肃,third_num,2016,3701.419922
甘肃,tGDP,2016,7200.370117
云南,first_num,2016,2195.110107
云南,second_num,2016,5690.160156
云南,third_num,2016,6903.149902
云南,tGDP,2016,14788.41992
广西,first_num,2016,2796.800049
广西,second_num,2016,8273.660156
广西,third_num,2016,7247.180176
广西,tGDP,2016,18317.64063
湖南,first_num,2016,3578.370117
湖南,second_num,2016,13341.16992
湖南,third_num,2016,14631.83008
湖南,tGDP,2016,31551.36914
陕西,first_num,2016,1693.849976
陕西,second_num,2016,9490.719727
陕西,third_num,2016,8215.019531
陕西,tGDP,2016,19399.58984
广东,first_num,2016,3694.370117
广东,second_num,2016,35109.66016
广东,third_num,2016,42050.87891
广东,tGDP,2016,80854.90625
吉林,first_num,2016,1498.52002
吉林,second_num,2016,7004.950195
吉林,third_num,2016,6273.330078
吉林,tGDP,2016,14776.7998
河北,first_num,2016,3492.810059
河北,second_num,2016,15256.92969
河北,third_num,2016,13320.70996
河北,tGDP,2016,32070.44922
湖北,first_num,2016,3659.330078
湖北,second_num,2016,14654.37988
湖北,third_num,2016,14351.66992
湖北,tGDP,2016,32665.38086
贵州,first_num,2016,1846.189941
贵州,second_num,2016,4669.529785
贵州,third_num,2016,5261.009766
贵州,tGDP,2016,11776.73047
山东,first_num,2016,4929.129883
山东,second_num,2016,31343.66992
山东,third_num,2016,31751.68945
山东,tGDP,2016,68024.49219
江西,first_num,2016,1904.530029
江西,second_num,2016,8829.540039
江西,third_num,2016,7764.930176
江西,tGDP,2016,18499
河南,first_num,2016,4286.209961
河南,second_num,2016,19275.82031
河南,third_num,2016,16909.75977
河南,tGDP,2016,40471.78906
辽宁,first_num,2016,2173.060059
辽宁,second_num,2016,8606.540039
辽宁,third_num,2016,11467.2998
辽宁,tGDP,2016,22246.90039
山西,first_num,2016,784.7800293
山西,second_num,2016,5028.990234
山西,third_num,2016,7236.640137
山西,tGDP,2016,13050.41016
安徽,first_num,2016,2567.719971
安徽,second_num,2016,11821.58008
安徽,third_num,2016,10018.32031
安徽,tGDP,2016,24407.61914
福建,first_num,2016,2363.219971
福建,second_num,2016,14093.46973
福建,third_num,2016,12353.88965
福建,tGDP,2016,28810.58008
浙江,first_num,2016,1965.180054
浙江,second_num,2016,21194.60938
浙江,third_num,2016,24091.57031
浙江,tGDP,2016,47251.35938
江苏,first_num,2016,4077.179932
江苏,second_num,2016,34619.5
江苏,third_num,2016,38691.60156
江苏,tGDP,2016,77388.28125
重庆,first_num,2016,1303.23999
重庆,second_num,2016,7898.919922
重庆,third_num,2016,8538.429688
重庆,tGDP,2016,17740.58984
宁夏,first_num,2016,241.6000061
宁夏,second_num,2016,1488.439941
宁夏,third_num,2016,1438.550049
宁夏,tGDP,2016,3168.590088
海南,first_num,2016,948.3499756
海南,second_num,2016,905.9500122
海南,third_num,2016,2198.899902
海南,tGDP,2016,4053.199951
台湾,first_num,2016,0
台湾,second_num,2016,0
台湾,third_num,2016,0
台湾,tGDP,2016,0
北京,first_num,2016,129.7899933
北京,second_num,2016,4944.439941
北京,third_num,2016,20594.90039
北京,tGDP,2016,25669.13086
天津,first_num,2016,220.2200012
天津,second_num,2016,7571.350098
天津,third_num,2016,10093.82031
天津,tGDP,2016,17885.39063
上海,first_num,2016,109.4700012
上海,second_num,2016,8406.280273
上海,third_num,2016,19662.90039
上海,tGDP,2016,28178.65039
香港,first_num,2016,0
香港,second_num,2016,0
香港,third_num,2016,0
香港,tGDP,2016,0
澳门,first_num,2016,0
澳门,second_num,2016,0
澳门,third_num,2016,0
澳门,tGDP,2016,0
中国,first_num,2016,60139.19922
中国,second_num,2016,296547.6875
中国,third_num,2016,383373.9063
中国,tGDP,2016,740060.8125
新疆,first_num,2017,1551.839966
新疆,second_num,2017,4330.890137
新疆,third_num,2017,4999.22998
新疆,tGDP,2017,10881.95996
西藏,first_num,2017,122.7200012
西藏,second_num,2017,513.6500244
西藏,third_num,2017,674.5499878
西藏,tGDP,2017,1310.920044
内蒙古,first_num,2017,1649.77002
内蒙古,second_num,2017,6399.680176
内蒙古,third_num,2017,8046.759766
内蒙古,tGDP,2017,16096.20996
青海,first_num,2017,238.4100037
青海,second_num,2017,1162.410034
青海,third_num,2017,1224.01001
青海,tGDP,2017,2624.830078
四川,first_num,2017,4262.350098
四川,second_num,2017,14328.12988
四川,third_num,2017,18389.74023
四川,tGDP,2017,36980.21875
黑龙江,first_num,2017,2965.25
黑龙江,second_num,2017,4060.601807
黑龙江,third_num,2017,8876.830078
黑龙江,tGDP,2017,15902.68164
甘肃,first_num,2017,859.7523193
甘肃,second_num,2017,2561.791992
甘肃,third_num,2017,4038.355469
甘肃,tGDP,2017,7459.899414
云南,first_num,2017,2338.370117
云南,second_num,2017,6204.970215
云南,third_num,2017,7833
云南,tGDP,2017,16376.33984
广西,first_num,2017,2878.300049
广西,second_num,2017,7450.850098
广西,third_num,2017,8194.110352
广西,tGDP,2017,18523.25977
